APMC,Commodity,combination_label,date,modal_price,quarter,deseasonalise_price
Sinner,wheat(husked),Sinner:wheat(husked),2016-03-01,1685,1,1712.0503472222222
Sinner,wheat(husked),Sinner:wheat(husked),2016-04-01,1705,2,1776.6961805555557
Sinner,wheat(husked),Sinner:wheat(husked),2016-05-01,1748,2,1832.092013888889
Sinner,wheat(husked),Sinner:wheat(husked),2016-06-01,1863,2,1948.5503472222222
Sinner,wheat(husked),Sinner:wheat(husked),2016-07-01,1894,3,1900.3003472222222
Sinner,wheat(husked),Sinner:wheat(husked),2016-08-01,1820,3,1818.5086805555554
Sinner,wheat(husked),Sinner:wheat(husked),2016-09-01,1897,3,1899.0503472222222
Sinner,wheat(husked),Sinner:wheat(husked),2016-10-01,1838,4,1820.467013888889
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2014-09-01,1609,3,1239.352163729816
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2014-10-01,1730,4,1859.9087549344026
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2014-11-01,1832,4,1877.6231649507984
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2014-12-01,1772,4,1468.7303217842468
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2015-01-01,1864,1,1755.258172359363
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2015-02-01,1482,1,1561.339278662435
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2015-03-01,1464,1,1500.60181738801
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2015-04-01,1293,2,1364.6388839948181
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2015-05-01,1208,2,1292.7263774020275
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2015-06-01,1400,2,1458.1261329243139
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2015-07-01,1364,3,1451.1429669498052
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2015-08-01,1183,3,1441.6129992669462
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2015-09-01,1875,3,1444.2419558691145
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2015-10-01,1358,4,1459.974618035213
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2015-11-01,1455,4,1491.2345551328667
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2015-12-01,1833,4,1519.2904513716278
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2016-01-01,1633,1,1537.7342250337124
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2016-02-01,1481,1,1560.2857433866843
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2016-03-01,1529,1,1567.2268980780514
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2016-04-01,1611,2,1700.2577278543324
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2016-05-01,1651,2,1766.7973916314136
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2016-06-01,1640,2,1708.090612854196
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2016-07-01,1573,3,1673.4955183372754
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2016-08-01,1523,3,1855.9396431813686
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2016-09-01,1562,3,1203.1498320360301
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2016-10-01,1586,4,1705.0955406508454
Sinner,sorgum(jawar),Sinner:sorgum(jawar),2016-11-01,1661,4,1702.3646708423996
Sinner,maize,Sinner:maize,2014-09-01,1291,3,1106.727582413049
Sinner,maize,Sinner:maize,2014-10-01,1193,4,1220.0848365965771
Sinner,maize,Sinner:maize,2014-11-01,1167,4,1189.7954598127878
Sinner,maize,Sinner:maize,2014-12-01,1067,4,1098.527515363744
Sinner,maize,Sinner:maize,2015-01-01,1170,1,1212.4849541522424
Sinner,maize,Sinner:maize,2015-02-01,1165,1,1205.7545827410024
Sinner,maize,Sinner:maize,2015-03-01,1263,1,1282.1424949848617
Sinner,maize,Sinner:maize,2015-04-01,1217,2,1273.9347109184762
Sinner,maize,Sinner:maize,2015-05-01,1167,2,1190.7339859917645
Sinner,maize,Sinner:maize,2015-06-01,1273,2,1329.8116991767545
Sinner,maize,Sinner:maize,2015-07-01,1352,3,1355.2097525683914
Sinner,maize,Sinner:maize,2015-08-01,1510,3,1376.4310496713713
Sinner,maize,Sinner:maize,2015-09-01,1625,3,1393.0536959110805
Sinner,maize,Sinner:maize,2015-10-01,1375,4,1406.216806638972
Sinner,maize,Sinner:maize,2015-11-01,1401,4,1428.3662718060975
Sinner,maize,Sinner:maize,2015-12-01,1417,4,1458.869249550539
Sinner,maize,Sinner:maize,2016-01-01,1422,1,1473.6355596619562
Sinner,maize,Sinner:maize,2016-02-01,1416,1,1465.5351838294073
Sinner,maize,Sinner:maize,2016-03-01,1406,1,1427.3098558580489
Sinner,maize,Sinner:maize,2016-04-01,1386,2,1450.8410101339425
Sinner,maize,Sinner:maize,2016-05-01,1523,2,1553.9741736636308
Sinner,maize,Sinner:maize,2016-06-01,1640,2,1713.1902487430302
Sinner,maize,Sinner:maize,2016-10-01,1420,4,1338.1693932535522
Sinner,maize,Sinner:maize,2016-11-01,1193,4,1216.9108949081328
Sinner,gram,Sinner:gram,2014-09-01,2443,3,2274.6604968492247
Sinner,gram,Sinner:gram,2014-10-01,2500,4,2259.138077851805
Sinner,gram,Sinner:gram,2014-11-01,2679,4,2528.294920649363
Sinner,gram,Sinner:gram,2014-12-01,2646,4,2732.868599542988
Sinner,gram,Sinner:gram,2015-01-01,2791,1,3252.090517469534
Sinner,gram,Sinner:gram,2015-02-01,3071,1,3722.931898070506
Sinner,gram,Sinner:gram,2015-03-01,3378,1,3602.1376694664077
Sinner,gram,Sinner:gram,2015-04-01,3622,2,3474.0489566174283
Sinner,gram,Sinner:gram,2015-05-01,4150,2,3722.7053326546747
Sinner,gram,Sinner:gram,2015-06-01,3600,2,3684.3310943282236
Sinner,gram,Sinner:gram,2015-07-01,3784,3,3800.5500018299513
Sinner,gram,Sinner:gram,2015-08-01,4050,3,3892.170804304112
Sinner,gram,Sinner:gram,2015-09-01,4266,3,3972.0432581083883
Sinner,gram,Sinner:gram,2015-10-01,4518,4,4082.714334293782
Sinner,gram,Sinner:gram,2015-11-01,4472,4,4220.431088146305
Sinner,gram,Sinner:gram,2015-12-01,4268,4,4408.119116723156
Sinner,gram,Sinner:gram,2016-01-01,4018,1,4681.798530703184
Sinner,gram,Sinner:gram,2016-02-01,4090,1,4958.251860341377
Sinner,gram,Sinner:gram,2016-03-01,4317,1,4603.442367994814
Sinner,gram,Sinner:gram,2016-04-01,5396,2,5175.584806711111
Sinner,gram,Sinner:gram,2016-05-01,5752,2,5159.759294802335
Sinner,gram,Sinner:gram,2016-06-01,6599,2,6753.5835809644295
Sinner,gram,Sinner:gram,2016-07-01,7494,3,7526.776351404243
Sinner,gram,Sinner:gram,2016-08-01,7117,3,6839.649287464781
Sinner,gram,Sinner:gram,2016-09-01,7053,3,6566.999788897905
Sinner,gram,Sinner:gram,2016-11-01,7585,4,4019.4584681139318
Yeola,bajri,Yeola:bajri,2014-09-01,1353,3,1286.84375
Yeola,bajri,Yeola:bajri,2014-10-01,1314,4,1370.0104166666667
Yeola,bajri,Yeola:bajri,2014-11-01,1347,4,1301.46875
Yeola,bajri,Yeola:bajri,2014-12-01,1318,4,1312.9270833333335
Yeola,bajri,Yeola:bajri,2015-01-01,1338,1,1392.34375
Yeola,bajri,Yeola:bajri,2015-02-01,1305,1,1404.1770833333335
Yeola,bajri,Yeola:bajri,2015-03-01,1344,1,1333.3020833333333
Yeola,bajri,Yeola:bajri,2015-04-01,1318,2,1252.84375
Yeola,bajri,Yeola:bajri,2015-05-01,1286,2,1204.0937500000002
Yeola,bajri,Yeola:bajri,2015-06-01,1274,2,1358.3020833333335
Yeola,bajri,Yeola:bajri,2015-07-01,1339,3,1371.3854166666667
Yeola,bajri,Yeola:bajri,2015-08-01,1434,3,1382.3020833333335
Yeola,bajri,Yeola:bajri,2015-09-01,1463,3,1396.84375
Yeola,bajri,Yeola:bajri,2015-10-01,1366,4,1422.0104166666667
Yeola,bajri,Yeola:bajri,2015-11-01,1504,4,1458.46875
Yeola,bajri,Yeola:bajri,2015-12-01,1503,4,1497.9270833333335
Yeola,bajri,Yeola:bajri,2016-01-01,1467,1,1521.34375
Yeola,bajri,Yeola:bajri,2016-02-01,1438,1,1537.1770833333335
Yeola,bajri,Yeola:bajri,2016-03-01,1560,1,1549.3020833333333
Yeola,bajri,Yeola:bajri,2016-04-01,1706,2,1640.84375
Yeola,bajri,Yeola:bajri,2016-05-01,1773,2,1691.0937500000002
Yeola,bajri,Yeola:bajri,2016-06-01,1734,2,1818.3020833333335
Yeola,bajri,Yeola:bajri,2016-08-01,1712,3,1473.3854166666667
Yeola,bajri,Yeola:bajri,2016-09-01,1589,3,1660.3020833333335
Yeola,bajri,Yeola:bajri,2016-10-01,1344,4,1522.84375
Yeola,bajri,Yeola:bajri,2016-11-01,1353,4,1400.0104166666667
Yeola,wheat(husked),Yeola:wheat(husked),2014-09-01,1575,3,1529.9427083333333
Yeola,wheat(husked),Yeola:wheat(husked),2014-10-01,1506,4,1422.859375
Yeola,wheat(husked),Yeola:wheat(husked),2014-11-01,1540,4,1486.0260416666667
Yeola,wheat(husked),Yeola:wheat(husked),2014-12-01,1580,4,1579.9427083333333
Yeola,wheat(husked),Yeola:wheat(husked),2015-01-01,1574,1,1547.2760416666667
Yeola,wheat(husked),Yeola:wheat(husked),2015-02-01,1524,1,1568.359375
Yeola,wheat(husked),Yeola:wheat(husked),2015-03-01,1485,1,1511.0052083333333
Yeola,wheat(husked),Yeola:wheat(husked),2015-04-01,1448,2,1533.0677083333333
Yeola,wheat(husked),Yeola:wheat(husked),2015-05-01,1503,2,1541.6510416666667
Yeola,wheat(husked),Yeola:wheat(husked),2015-06-01,1481,2,1544.4010416666667
Yeola,wheat(husked),Yeola:wheat(husked),2015-07-01,1581,3,1545.109375
Yeola,wheat(husked),Yeola:wheat(husked),2015-08-01,1559,3,1546.359375
Yeola,wheat(husked),Yeola:wheat(husked),2015-09-01,1595,3,1549.9427083333333
Yeola,wheat(husked),Yeola:wheat(husked),2015-10-01,1637,4,1553.859375
Yeola,wheat(husked),Yeola:wheat(husked),2015-11-01,1615,4,1561.0260416666667
Yeola,wheat(husked),Yeola:wheat(husked),2015-12-01,1571,4,1570.9427083333333
Yeola,wheat(husked),Yeola:wheat(husked),2016-01-01,1600,1,1573.2760416666667
Yeola,wheat(husked),Yeola:wheat(husked),2016-02-01,1528,1,1572.359375
Yeola,wheat(husked),Yeola:wheat(husked),2016-03-01,1567,1,1593.0052083333333
Yeola,wheat(husked),Yeola:wheat(husked),2016-04-01,1460,2,1545.0677083333333
Yeola,wheat(husked),Yeola:wheat(husked),2016-05-01,1663,2,1701.6510416666667
Yeola,wheat(husked),Yeola:wheat(husked),2016-09-01,1712,3,1622.4010416666667
Yeola,maize,Yeola:maize,2014-09-01,1208,3,1070.4928829963003
Yeola,maize,Yeola:maize,2014-10-01,1114,4,1280.5839897495798
Yeola,maize,Yeola:maize,2014-11-01,1072,4,1061.7558738210425
Yeola,maize,Yeola:maize,2014-12-01,1080,4,1091.0893101195525
Yeola,maize,Yeola:maize,2015-01-01,1169,1,1173.6392698289885
Yeola,maize,Yeola:maize,2015-02-01,1217,1,1249.0152606268462
Yeola,maize,Yeola:maize,2015-03-01,1281,1,1280.841785789781
Yeola,maize,Yeola:maize,2015-04-01,1309,2,1302.7976033762125
Yeola,maize,Yeola:maize,2015-05-01,1238,2,1232.8757056267784
Yeola,maize,Yeola:maize,2015-06-01,1250,2,1309.0300250817909
Yeola,maize,Yeola:maize,2015-07-01,1370,3,1333.4963098749731
Yeola,maize,Yeola:maize,2015-08-01,1407,3,1352.3487553491718
Yeola,maize,Yeola:maize,2015-09-01,1541,3,1365.5873615043863
Yeola,maize,Yeola:maize,2015-10-01,1196,4,1374.846006948382
Yeola,maize,Yeola:maize,2015-11-01,1403,4,1389.5928087415323
Yeola,maize,Yeola:maize,2015-12-01,1404,4,1418.4161031554183
Yeola,maize,Yeola:maize,2016-01-01,1429,1,1434.6711005865052
Yeola,maize,Yeola:maize,2016-02-01,1407,1,1444.0135346770523
Yeola,maize,Yeola:maize,2016-03-01,1407,1,1406.8262237363167
Yeola,maize,Yeola:maize,2016-04-01,1404,2,1397.347467639574
Yeola,maize,Yeola:maize,2016-05-01,1495,2,1488.8119385396074
Yeola,maize,Yeola:maize,2016-06-01,1681,2,1760.3835777299926
Yeola,maize,Yeola:maize,2016-08-01,1673,3,1291.6420461343719
Yeola,maize,Yeola:maize,2016-10-01,1292,4,1608.0166792460302
Yeola,maize,Yeola:maize,2016-11-01,1141,4,1175.9470660066975
Yeola,gram,Yeola:gram,2014-10-01,3000,4,2753.1875
Yeola,gram,Yeola:gram,2014-11-01,2344,4,2582.8124999999995
Yeola,gram,Yeola:gram,2014-12-01,2286,4,2827.8958333333335
Yeola,gram,Yeola:gram,2015-01-01,2641,1,2937.1041666666665
Yeola,gram,Yeola:gram,2015-02-01,2794,1,3165.3124999999995
Yeola,gram,Yeola:gram,2015-03-01,3302,1,3655.1874999999995
Yeola,gram,Yeola:gram,2015-04-01,3766,2,3378.4375
Yeola,gram,Yeola:gram,2015-05-01,4317,2,3815.395833333333
Yeola,gram,Yeola:gram,2015-06-01,4099,2,3610.145833333333
Yeola,gram,Yeola:gram,2015-07-01,3873,3,3730.8541666666665
Yeola,gram,Yeola:gram,2015-08-01,3896,3,3849.0208333333335
Yeola,gram,Yeola:gram,2015-09-01,3937,3,3949.6458333333335
Yeola,gram,Yeola:gram,2015-10-01,4299,4,4052.1875
Yeola,gram,Yeola:gram,2015-11-01,3904,4,4142.8125
Yeola,gram,Yeola:gram,2015-12-01,3715,4,4256.895833333334
Yeola,gram,Yeola:gram,2016-01-01,4109,1,4405.104166666667
Yeola,gram,Yeola:gram,2016-02-01,4162,1,4533.3125
Yeola,gram,Yeola:gram,2016-03-01,4349,1,4702.1875
Yeola,gram,Yeola:gram,2016-04-01,5180,2,4792.4375
Yeola,gram,Yeola:gram,2016-05-01,5078,2,4576.395833333333
Yeola,gram,Yeola:gram,2016-06-01,6076,2,5587.145833333333
Yeola,gram,Yeola:gram,2016-07-01,5453,3,5310.854166666667
Yeola,gram,Yeola:gram,2016-08-01,5393,3,5346.020833333334
Yeola,gram,Yeola:gram,2016-09-01,6493,3,6505.645833333334
Yeola,gram,Yeola:gram,2016-11-01,6450,4,3949.1875
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2014-09-01,1822,3,1854.559027777778
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2014-10-01,1415,4,1870.4756944444446
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2014-11-01,1502,4,1734.4340277777776
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2014-12-01,1446,4,1668.6006944444446
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2015-01-01,1559,1,2017.392361111111
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2015-02-01,1533,1,1454.9756944444446
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2015-03-01,2554,1,1829.8506944444443
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2015-04-01,2703,2,2468.746527777778
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2015-05-01,2695,2,2062.5798611111113
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2015-06-01,2106,2,2112.934027777778
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2015-07-01,2039,3,2151.434027777778
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2015-08-01,2053,3,2201.0173611111113
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2015-09-01,2234,3,2266.5590277777783
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2015-10-01,1817,4,2272.4756944444443
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2015-11-01,2032,4,2264.4340277777774
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2015-12-01,2069,4,2291.6006944444443
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2016-01-01,1860,1,2318.3923611111113
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2016-02-01,2422,1,2343.975694444445
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2016-03-01,3238,1,2513.8506944444443
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2016-05-01,3044,2,1926.7465277777778
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2016-06-01,2409,2,2411.5798611111113
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2016-07-01,2379,3,2415.934027777778
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2016-08-01,2327,3,2491.434027777778
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2016-09-01,2142,3,2475.0173611111113
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2016-10-01,2338,4,2174.5590277777783
Kalamb (Os),wheat(husked),Kalamb (Os):wheat(husked),2016-11-01,2467,4,2793.4756944444443
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2014-09-01,1637,3,1426.813205018589
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2014-10-01,1461,4,1484.4980486718782
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2014-11-01,1742,4,1832.9615355346937
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2014-12-01,1598,4,1706.342076726282
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2015-01-01,1675,1,1836.1571995776208
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2015-02-01,1822,1,1951.7900690447786
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2015-03-01,1908,1,1945.1927586012503
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2015-04-01,1918,2,1988.381032450507
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2015-05-01,1925,2,1973.346518856239
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2015-06-01,2080,2,1971.2369138046015
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2015-07-01,2136,3,1980.4214032256425
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2015-08-01,2138,3,1977.458664702726
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2015-09-01,2254,3,1964.5919145460596
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2015-10-01,1914,4,1944.7838912785592
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2015-11-01,1828,4,1923.4521739135591
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2015-12-01,1780,4,1900.6814121231425
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2016-01-01,1710,1,1874.524663449392
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2016-02-01,1717,1,1839.310399862725
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2016-03-01,1709,1,1742.313639648604
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2016-04-01,1649,2,1709.5100743018174
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2016-05-01,1690,2,1732.4444762945684
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2016-06-01,1777,2,1684.080767226335
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2016-07-01,1821,3,1688.3648760645576
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2016-08-01,1621,3,1499.2799324055748
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2016-09-01,1675,3,1459.934097987866
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2016-10-01,1621,4,1647.0714147139731
Kalamb (Os),sorgum(jawar),Kalamb (Os):sorgum(jawar),2016-11-01,1847,4,1943.4442916949363
Kalamb (Os),maize,Kalamb (Os):maize,2014-09-01,1279,3,1033.550987441468
Kalamb (Os),maize,Kalamb (Os):maize,2014-10-01,1175,4,1203.9457367085886
Kalamb (Os),maize,Kalamb (Os):maize,2014-11-01,1130,4,1129.3080934778463
Kalamb (Os),maize,Kalamb (Os):maize,2014-12-01,1100,4,1116.02216640459
Kalamb (Os),maize,Kalamb (Os):maize,2015-01-01,1116,1,1191.9579020813505
Kalamb (Os),maize,Kalamb (Os):maize,2015-02-01,1138,1,1211.8305586624415
Kalamb (Os),maize,Kalamb (Os):maize,2015-03-01,1157,1,1246.93913585359
Kalamb (Os),maize,Kalamb (Os):maize,2015-04-01,1223,2,1294.8260211973736
Kalamb (Os),maize,Kalamb (Os):maize,2015-05-01,1220,2,1266.7257521636743
Kalamb (Os),maize,Kalamb (Os):maize,2015-06-01,1278,2,1315.0884122218138
Kalamb (Os),maize,Kalamb (Os):maize,2015-07-01,1363,3,1341.4750839525766
Kalamb (Os),maize,Kalamb (Os):maize,2015-08-01,1505,3,1366.1969814416502
Kalamb (Os),maize,Kalamb (Os):maize,2015-09-01,1720,3,1389.9200143857113
Kalamb (Os),maize,Kalamb (Os):maize,2015-10-01,1376,4,1409.8973052859726
Kalamb (Os),maize,Kalamb (Os):maize,2015-11-01,1432,4,1431.123176867501
Kalamb (Os),maize,Kalamb (Os):maize,2015-12-01,1442,4,1463.0036035958353
Kalamb (Os),maize,Kalamb (Os):maize,2016-01-01,1408,1,1503.8321918732452
Kalamb (Os),maize,Kalamb (Os):maize,2016-02-01,1440,1,1533.423554019258
Kalamb (Os),maize,Kalamb (Os):maize,2016-03-01,1425,1,1535.772055826591
Kalamb (Os),maize,Kalamb (Os):maize,2016-04-01,1435,2,1519.27664792987
Kalamb (Os),maize,Kalamb (Os):maize,2016-05-01,1518,2,1576.1390916266048
Kalamb (Os),maize,Kalamb (Os):maize,2016-06-01,1746,2,1796.6700843030414
Kalamb (Os),maize,Kalamb (Os):maize,2016-07-01,1876,3,1846.3736298569581
Kalamb (Os),maize,Kalamb (Os):maize,2016-08-01,1703,3,1545.9358534186913
Kalamb (Os),maize,Kalamb (Os):maize,2016-09-01,1767,3,1427.9003868718326
Kalamb (Os),maize,Kalamb (Os):maize,2016-10-01,1553,4,1591.2576417944153
Kalamb (Os),maize,Kalamb (Os):maize,2016-11-01,1189,4,1188.2719673850968
Kalamb (Os),gram,Kalamb (Os):gram,2014-09-01,2550,3,2412.8213809447057
Kalamb (Os),gram,Kalamb (Os):gram,2014-10-01,2580,4,2320.352171680241
Kalamb (Os),gram,Kalamb (Os):gram,2014-11-01,2624,4,2521.4403248105045
Kalamb (Os),gram,Kalamb (Os):gram,2014-12-01,2456,4,2780.678653470816
Kalamb (Os),gram,Kalamb (Os):gram,2015-01-01,2785,1,3057.442148230023
Kalamb (Os),gram,Kalamb (Os):gram,2015-02-01,3380,1,3932.9931052160046
Kalamb (Os),gram,Kalamb (Os):gram,2015-03-01,3410,1,3693.574983464756
Kalamb (Os),gram,Kalamb (Os):gram,2015-04-01,3821,2,3727.230451721646
Kalamb (Os),gram,Kalamb (Os):gram,2015-05-01,4443,2,3965.8981130378506
Kalamb (Os),gram,Kalamb (Os):gram,2015-06-01,4183,2,3892.1988245515545
Kalamb (Os),gram,Kalamb (Os):gram,2015-07-01,4020,3,4020.4944791903454
Kalamb (Os),gram,Kalamb (Os):gram,2015-08-01,4096,3,4121.678443543616
Kalamb (Os),gram,Kalamb (Os):gram,2015-09-01,4437,3,4198.309202843788
Kalamb (Os),gram,Kalamb (Os):gram,2015-10-01,4774,4,4293.550878915299
Kalamb (Os),gram,Kalamb (Os):gram,2015-11-01,4578,4,4399.067761807351
Kalamb (Os),gram,Kalamb (Os):gram,2015-12-01,4010,4,4540.114576717415
Kalamb (Os),gram,Kalamb (Os):gram,2016-01-01,4340,1,4764.55975702632
Kalamb (Os),gram,Kalamb (Os):gram,2016-02-01,4277,1,4976.748967754098
Kalamb (Os),gram,Kalamb (Os):gram,2016-03-01,4370,1,4733.408409894716
Kalamb (Os),gram,Kalamb (Os):gram,2016-04-01,5169,2,5042.149752669246
Kalamb (Os),gram,Kalamb (Os):gram,2016-05-01,5652,2,5045.0722788408575
Kalamb (Os),gram,Kalamb (Os):gram,2016-06-01,6392,2,5947.629664483274
Kalamb (Os),gram,Kalamb (Os):gram,2016-07-01,7250,3,7250.891784609454
Kalamb (Os),gram,Kalamb (Os):gram,2016-08-01,6008,3,6045.665060744639
Kalamb (Os),gram,Kalamb (Os):gram,2016-09-01,7125,3,6741.706799698442
Kalamb (Os),gram,Kalamb (Os):gram,2016-11-01,7150,4,4007.5539833361067
Kalamb (Os),green gram,Kalamb (Os):green gram,2014-09-01,6336,3,5401.727430555555
Kalamb (Os),green gram,Kalamb (Os):green gram,2014-10-01,7432,4,5503.102430555556
Kalamb (Os),green gram,Kalamb (Os):green gram,2014-11-01,7937,4,7211.935763888889
Kalamb (Os),green gram,Kalamb (Os):green gram,2014-12-01,7189,4,7102.18576388889
Kalamb (Os),green gram,Kalamb (Os):green gram,2015-01-01,7659,1,8086.810763888889
Kalamb (Os),green gram,Kalamb (Os):green gram,2015-02-01,6832,1,7707.727430555556
Kalamb (Os),green gram,Kalamb (Os):green gram,2015-03-01,7012,1,7026.664930555556
Kalamb (Os),green gram,Kalamb (Os):green gram,2015-04-01,6183,2,6411.227430555556
Kalamb (Os),green gram,Kalamb (Os):green gram,2015-05-01,6900,2,6863.269097222223
Kalamb (Os),green gram,Kalamb (Os):green gram,2015-06-01,5872,2,7095.394097222223
Kalamb (Os),green gram,Kalamb (Os):green gram,2015-07-01,5600,3,7046.769097222223
Kalamb (Os),green gram,Kalamb (Os):green gram,2015-08-01,7478,3,6973.185763888889
Kalamb (Os),green gram,Kalamb (Os):green gram,2015-09-01,7861,3,6926.727430555555
Kalamb (Os),green gram,Kalamb (Os):green gram,2015-10-01,8868,4,6939.102430555556
Kalamb (Os),green gram,Kalamb (Os):green gram,2015-11-01,7673,4,6947.935763888889
Kalamb (Os),green gram,Kalamb (Os):green gram,2015-12-01,7056,4,6969.18576388889
Kalamb (Os),green gram,Kalamb (Os):green gram,2016-01-01,6625,1,7052.810763888889
Kalamb (Os),green gram,Kalamb (Os):green gram,2016-02-01,6100,1,6975.727430555556
Kalamb (Os),green gram,Kalamb (Os):green gram,2016-04-01,6863,2,6643.664930555556
Kalamb (Os),green gram,Kalamb (Os):green gram,2016-05-01,6432,2,7091.227430555556
Kalamb (Os),green gram,Kalamb (Os):green gram,2016-06-01,6850,2,6395.269097222223
Kalamb (Os),green gram,Kalamb (Os):green gram,2016-08-01,4599,3,8073.394097222223
Kalamb (Os),green gram,Kalamb (Os):green gram,2016-09-01,4857,3,8075.769097222223
Kalamb (Os),green gram,Kalamb (Os):green gram,2016-10-01,4882,4,4094.1857638888887
Kalamb (Os),green gram,Kalamb (Os):green gram,2016-11-01,4633,4,3922.7274305555547
Kalamb (Os),pigeon pea (tur),Kalamb (Os):pigeon pea (tur),2014-09-01,3736,3,3433.4573424348755
Kalamb (Os),pigeon pea (tur),Kalamb (Os):pigeon pea (tur),2014-10-01,3932,4,3151.3101456451955
Kalamb (Os),pigeon pea (tur),Kalamb (Os):pigeon pea (tur),2014-11-01,3809,4,3622.3896579929988
Kalamb (Os),pigeon pea (tur),Kalamb (Os):pigeon pea (tur),2014-12-01,4332,4,4209.03075179885
